id,sku,title,summary,description,brand,material,fit,pattern,category,gender,age_group,color,size,price,discount,stock,condition,status,origin,thumbnail_url,image_urls,video_url,created_at,updated_at,image,name
137,SKU-00137,Zara Jeans Blue XL,"Jeans thời trang unisex chất liệu Cotton, kiểu Loose, họa tiết Striped.","Sản phẩm jeans cao cấp của thương hiệu Zara, màu Blue, size XL. Chất liệu Cotton thoáng mát, phù hợp cho unisex. Kiểu dáng Loose, họa tiết Striped. Xuất xứ Vietnam. Giá gốc $41.83 với ưu đãi giảm 20%.",Zara,Cotton,Loose,Striped,Jeans,unisex,kids,Blue,XL,41.83,20,159,refurbished,1,Vietnam,https://example.com/images/jeans_137.jpg,https://example.com/images/jeans_137_1.jpg;https://example.com/images/jeans_137_2.jpg,https://example.com/videos/jeans_137.mp4,2025-10-15 15:41:52,2025-11-29 15:41:52,https://images.pexels.com/photos/16428734/pexels-photo-16428734.jpeg?auto=compress&cs=tinysrgb&h=350,Zara Jeans Blue XL
138,SKU-00138,The North Face Bag Beige XS,"Bag thời trang unisex chất liệu Polyester, kiểu Slim, họa tiết Checked.","Sản phẩm bag cao cấp của thương hiệu The North Face, màu Beige, size XS. Chất liệu Polyester thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Checked. Xuất xứ Italy. Giá gốc $333.66 với ưu đãi giảm 25%.",The North Face,Polyester,Slim,Checked,Bag,unisex,teen,Beige,XS,333.66,25,197,used,1,Italy,https://example.com/images/bag_138.jpg,https://example.com/images/bag_138_1.jpg;https://example.com/images/bag_138_2.jpg,https://example.com/videos/bag_138.mp4,2025-01-07 05:01:19,2025-02-27 05:01:19,https://images.pexels.com/photos/11681818/pexels-photo-11681818.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,The North Face Bag Beige XS
139,SKU-00139,New Balance Jacket Beige XXL,"Jacket thời trang female chất liệu Silk, kiểu Regular, họa tiết Checked.","Sản phẩm jacket cao cấp của thương hiệu New Balance, màu Beige, size XXL. Chất liệu Silk thoáng mát, phù hợp cho female. Kiểu dáng Regular, họa tiết Checked. Xuất xứ Thailand. Giá gốc $488.42 với ưu đãi giảm 40%.",New Balance,Silk,Regular,Checked,Jacket,female,kids,Beige,XXL,488.42,40,71,refurbished,1,Thailand,https://example.com/images/jacket_139.jpg,https://example.com/images/jacket_139_1.jpg;https://example.com/images/jacket_139_2.jpg,https://example.com/videos/jacket_139.mp4,2025-07-23 01:25:42,2025-08-17 01:25:42,https://images.pexels.com/photos/12956068/pexels-photo-12956068.jpeg?auto=compress&cs=tinysrgb&h=350,New Balance Jacket Beige XXL
140,SKU-00140,Gucci Jeans Green XL,"Jeans thời trang male chất liệu Leather, kiểu Regular, họa tiết Checked.","Sản phẩm jeans cao cấp của thương hiệu Gucci, màu Green, size XL. Chất liệu Leather thoáng mát, phù hợp cho male. Kiểu dáng Regular, họa tiết Checked. Xuất xứ Korea. Giá gốc $80.1 với ưu đãi giảm 5%.",Gucci,Leather,Regular,Checked,Jeans,male,adult,Green,XL,80.1,5,45,refurbished,0,Korea,https://example.com/images/jeans_140.jpg,https://example.com/images/jeans_140_1.jpg;https://example.com/images/jeans_140_2.jpg,https://example.com/videos/jeans_140.mp4,2024-11-23 22:39:49,2025-01-05 22:39:49,https://images.pexels.com/photos/32234111/pexels-photo-32234111.jpeg?auto=compress&cs=tinysrgb&h=350,Gucci Jeans Green XL
141,SKU-00141,Gucci Dress Yellow L,"Dress thời trang male chất liệu Polyester, kiểu Straight, họa tiết Printed.","Sản phẩm dress cao cấp của thương hiệu Gucci, màu Yellow, size L. Chất liệu Polyester thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Printed. Xuất xứ China. Giá gốc $275.8 với ưu đãi giảm 5%.",Gucci,Polyester,Straight,Printed,Dress,male,adult,Yellow,L,275.8,5,39,new,0,China,https://example.com/images/dress_141.jpg,https://example.com/images/dress_141_1.jpg;https://example.com/images/dress_141_2.jpg,https://example.com/videos/dress_141.mp4,2025-06-01 09:11:41,2025-07-30 09:11:41,https://images.pexels.com/photos/794062/pexels-photo-794062.jpeg?auto=compress&cs=tinysrgb&h=350,Gucci Dress Yellow L
142,SKU-00142,Nike Shirt Brown S,"Shirt thời trang unisex chất liệu Nylon, kiểu Relaxed, họa tiết Solid.","Sản phẩm shirt cao cấp của thương hiệu Nike, màu Brown, size S. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Relaxed, họa tiết Solid. Xuất xứ China. Giá gốc $115.39 với ưu đãi giảm 0%.",Nike,Nylon,Relaxed,Solid,Shirt,unisex,teen,Brown,S,115.39,0,110,refurbished,1,China,https://example.com/images/shirt_142.jpg,https://example.com/images/shirt_142_1.jpg;https://example.com/images/shirt_142_2.jpg,https://example.com/videos/shirt_142.mp4,2025-03-04 02:57:12,2025-04-20 02:57:12,https://images.pexels.com/photos/27204305/pexels-photo-27204305.jpeg?auto=compress&cs=tinysrgb&h=350,Nike Shirt Brown S
143,SKU-00143,Fila Jeans Red XS,"Jeans thời trang unisex chất liệu Wool, kiểu Loose, họa tiết Printed.","Sản phẩm jeans cao cấp của thương hiệu Fila, màu Red, size XS. Chất liệu Wool thoáng mát, phù hợp cho unisex. Kiểu dáng Loose, họa tiết Printed. Xuất xứ USA. Giá gốc $144.54 với ưu đãi giảm 20%.",Fila,Wool,Loose,Printed,Jeans,unisex,kids,Red,XS,144.54,20,73,used,1,USA,https://example.com/images/jeans_143.jpg,https://example.com/images/jeans_143_1.jpg;https://example.com/images/jeans_143_2.jpg,https://example.com/videos/jeans_143.mp4,2024-12-12 11:34:29,2025-02-06 11:34:29,https://images.pexels.com/photos/19199869/pexels-photo-19199869.jpeg?auto=compress&cs=tinysrgb&h=350,Fila Jeans Red XS
144,SKU-00144,The North Face T-Shirt Red XL,"T-Shirt thời trang male chất liệu Silk, kiểu Oversized, họa tiết Printed.","Sản phẩm t-shirt cao cấp của thương hiệu The North Face, màu Red, size XL. Chất liệu Silk thoáng mát, phù hợp cho male. Kiểu dáng Oversized, họa tiết Printed. Xuất xứ Thailand. Giá gốc $435.92 với ưu đãi giảm 25%.",The North Face,Silk,Oversized,Printed,T-Shirt,male,adult,Red,XL,435.92,25,33,new,1,Thailand,https://example.com/images/t-shirt_144.jpg,https://example.com/images/t-shirt_144_1.jpg;https://example.com/images/t-shirt_144_2.jpg,https://example.com/videos/t-shirt_144.mp4,2024-12-01 15:59:40,2025-01-17 15:59:40,https://images.pexels.com/photos/27893063/pexels-photo-27893063.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face T-Shirt Red XL
145,SKU-00145,Chanel Shirt Pink M,"Shirt thời trang unisex chất liệu Silk, kiểu Oversized, họa tiết Checked.","Sản phẩm shirt cao cấp của thương hiệu Chanel, màu Pink, size M. Chất liệu Silk thoáng mát, phù hợp cho unisex. Kiểu dáng Oversized, họa tiết Checked. Xuất xứ Thailand. Giá gốc $315.43 với ưu đãi giảm 50%.",Chanel,Silk,Oversized,Checked,Shirt,unisex,teen,Pink,M,315.43,50,19,used,1,Thailand,https://example.com/images/shirt_145.jpg,https://example.com/images/shirt_145_1.jpg;https://example.com/images/shirt_145_2.jpg,https://example.com/videos/shirt_145.mp4,2025-05-05 11:14:56,2025-06-10 11:14:56,https://images.pexels.com/photos/4716546/pexels-photo-4716546.jpeg?auto=compress&cs=tinysrgb&h=350,Chanel Shirt Pink M
146,SKU-00146,Nike Shorts Green L,"Shorts thời trang male chất liệu Suede, kiểu Tapered, họa tiết Graphic.","Sản phẩm shorts cao cấp của thương hiệu Nike, màu Green, size L. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Graphic. Xuất xứ Japan. Giá gốc $477.94 với ưu đãi giảm 5%.",Nike,Suede,Tapered,Graphic,Shorts,male,kids,Green,L,477.94,5,149,used,0,Japan,https://example.com/images/shorts_146.jpg,https://example.com/images/shorts_146_1.jpg;https://example.com/images/shorts_146_2.jpg,https://example.com/videos/shorts_146.mp4,2024-12-26 00:46:15,2025-02-05 00:46:15,https://images.pexels.com/photos/11059828/pexels-photo-11059828.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Nike Shorts Green L
147,SKU-00147,The North Face Jacket Red XL,"Jacket thời trang male chất liệu Wool, kiểu Tapered, họa tiết Solid.","Sản phẩm jacket cao cấp của thương hiệu The North Face, màu Red, size XL. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Solid. Xuất xứ Thailand. Giá gốc $39.81 với ưu đãi giảm 15%.",The North Face,Wool,Tapered,Solid,Jacket,male,adult,Red,XL,39.81,15,200,used,1,Thailand,https://example.com/images/jacket_147.jpg,https://example.com/images/jacket_147_1.jpg;https://example.com/images/jacket_147_2.jpg,https://example.com/videos/jacket_147.mp4,2025-08-30 19:22:47,2025-09-19 19:22:47,https://images.pexels.com/photos/12635437/pexels-photo-12635437.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Jacket Red XL
148,SKU-00148,Fila Skirt Black M,"Skirt thời trang female chất liệu Leather, kiểu Relaxed, họa tiết Plain.","Sản phẩm skirt cao cấp của thương hiệu Fila, màu Black, size M. Chất liệu Leather thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Plain. Xuất xứ USA. Giá gốc $436.37 với ưu đãi giảm 40%.",Fila,Leather,Relaxed,Plain,Skirt,female,kids,Black,M,436.37,40,169,refurbished,0,USA,https://example.com/images/skirt_148.jpg,https://example.com/images/skirt_148_1.jpg;https://example.com/images/skirt_148_2.jpg,https://example.com/videos/skirt_148.mp4,2025-01-09 20:16:27,2025-02-06 20:16:27,https://images.pexels.com/photos/3917738/pexels-photo-3917738.jpeg?auto=compress&cs=tinysrgb&h=350,Fila Skirt Black M
149,SKU-00149,Uniqlo Shirt Pink L,"Shirt thời trang unisex chất liệu Nylon, kiểu Regular, họa tiết Graphic.","Sản phẩm shirt cao cấp của thương hiệu Uniqlo, màu Pink, size L. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Regular, họa tiết Graphic. Xuất xứ USA. Giá gốc $372.12 với ưu đãi giảm 40%.",Uniqlo,Nylon,Regular,Graphic,Shirt,unisex,teen,Pink,L,372.12,40,19,refurbished,0,USA,https://example.com/images/shirt_149.jpg,https://example.com/images/shirt_149_1.jpg;https://example.com/images/shirt_149_2.jpg,https://example.com/videos/shirt_149.mp4,2025-01-31 20:49:33,2025-01-31 20:49:33,https://images.pexels.com/photos/9558761/pexels-photo-9558761.jpeg?auto=compress&cs=tinysrgb&h=350,Uniqlo Shirt Pink L
150,SKU-00150,Dior Dress Green S,"Dress thời trang unisex chất liệu Cotton, kiểu Oversized, họa tiết Embroidered.","Sản phẩm dress cao cấp của thương hiệu Dior, màu Green, size S. Chất liệu Cotton thoáng mát, phù hợp cho unisex. Kiểu dáng Oversized, họa tiết Embroidered. Xuất xứ France. Giá gốc $118.1 với ưu đãi giảm 50%.",Dior,Cotton,Oversized,Embroidered,Dress,unisex,adult,Green,S,118.1,50,58,refurbished,0,France,https://example.com/images/dress_150.jpg,https://example.com/images/dress_150_1.jpg;https://example.com/images/dress_150_2.jpg,https://example.com/videos/dress_150.mp4,2025-04-10 02:52:40,2025-04-28 02:52:40,https://images.pexels.com/photos/26292717/pexels-photo-26292717.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Dior Dress Green S
151,SKU-00151,Levi's Jeans Green M,"Jeans thời trang female chất liệu Nylon, kiểu Straight, họa tiết Checked.","Sản phẩm jeans cao cấp của thương hiệu Levi's, màu Green, size M. Chất liệu Nylon thoáng mát, phù hợp cho female. Kiểu dáng Straight, họa tiết Checked. Xuất xứ India. Giá gốc $355.91 với ưu đãi giảm 40%.",Levi's,Nylon,Straight,Checked,Jeans,female,teen,Green,M,355.91,40,76,new,0,India,https://example.com/images/jeans_151.jpg,https://example.com/images/jeans_151_1.jpg;https://example.com/images/jeans_151_2.jpg,https://example.com/videos/jeans_151.mp4,2025-01-26 04:58:11,2025-02-13 04:58:11,https://images.pexels.com/photos/17012220/pexels-photo-17012220.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Levi's Jeans Green M
152,SKU-00152,Hermes Jacket Gray M,"Jacket thời trang female chất liệu Silk, kiểu Slim, họa tiết Striped.","Sản phẩm jacket cao cấp của thương hiệu Hermes, màu Gray, size M. Chất liệu Silk thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Striped. Xuất xứ Vietnam. Giá gốc $43.76 với ưu đãi giảm 50%.",Hermes,Silk,Slim,Striped,Jacket,female,teen,Gray,M,43.76,50,138,refurbished,1,Vietnam,https://example.com/images/jacket_152.jpg,https://example.com/images/jacket_152_1.jpg;https://example.com/images/jacket_152_2.jpg,https://example.com/videos/jacket_152.mp4,2024-11-01 16:20:39,2024-11-17 16:20:39,https://images.pexels.com/photos/16219615/pexels-photo-16219615.jpeg?auto=compress&cs=tinysrgb&h=350,Hermes Jacket Gray M
153,SKU-00153,Fila T-Shirt Beige XS,"T-Shirt thời trang female chất liệu Cotton, kiểu Slim, họa tiết Embroidered.","Sản phẩm t-shirt cao cấp của thương hiệu Fila, màu Beige, size XS. Chất liệu Cotton thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Embroidered. Xuất xứ France. Giá gốc $225.18 với ưu đãi giảm 25%.",Fila,Cotton,Slim,Embroidered,T-Shirt,female,teen,Beige,XS,225.18,25,27,used,0,France,https://example.com/images/t-shirt_153.jpg,https://example.com/images/t-shirt_153_1.jpg;https://example.com/images/t-shirt_153_2.jpg,https://example.com/videos/t-shirt_153.mp4,2024-11-15 04:53:08,2024-12-28 04:53:08,https://images.pexels.com/photos/9594081/pexels-photo-9594081.jpeg?auto=compress&cs=tinysrgb&h=350,Fila T-Shirt Beige XS
154,SKU-00154,Dior T-Shirt Pink XXL,"T-Shirt thời trang female chất liệu Denim, kiểu Slim, họa tiết Embroidered.","Sản phẩm t-shirt cao cấp của thương hiệu Dior, màu Pink, size XXL. Chất liệu Denim thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Embroidered. Xuất xứ India. Giá gốc $165.17 với ưu đãi giảm 20%.",Dior,Denim,Slim,Embroidered,T-Shirt,female,adult,Pink,XXL,165.17,20,117,used,1,India,https://example.com/images/t-shirt_154.jpg,https://example.com/images/t-shirt_154_1.jpg;https://example.com/images/t-shirt_154_2.jpg,https://example.com/videos/t-shirt_154.mp4,2025-04-10 12:05:47,2025-05-23 12:05:47,https://images.pexels.com/photos/8386654/pexels-photo-8386654.jpeg?auto=compress&cs=tinysrgb&h=350,Dior T-Shirt Pink XXL
155,SKU-00155,Chanel T-Shirt Blue M,"T-Shirt thời trang male chất liệu Suede, kiểu Regular, họa tiết Printed.","Sản phẩm t-shirt cao cấp của thương hiệu Chanel, màu Blue, size M. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Regular, họa tiết Printed. Xuất xứ China. Giá gốc $424.36 với ưu đãi giảm 20%.",Chanel,Suede,Regular,Printed,T-Shirt,male,teen,Blue,M,424.36,20,63,new,0,China,https://example.com/images/t-shirt_155.jpg,https://example.com/images/t-shirt_155_1.jpg;https://example.com/images/t-shirt_155_2.jpg,https://example.com/videos/t-shirt_155.mp4,2025-08-04 13:25:07,2025-08-17 13:25:07,https://images.pexels.com/photos/9594148/pexels-photo-9594148.jpeg?auto=compress&cs=tinysrgb&h=350,Chanel T-Shirt Blue M
156,SKU-00156,Lacoste Shorts Pink L,"Shorts thời trang unisex chất liệu Nylon, kiểu Relaxed, họa tiết Checked.","Sản phẩm shorts cao cấp của thương hiệu Lacoste, màu Pink, size L. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Relaxed, họa tiết Checked. Xuất xứ India. Giá gốc $208.66 với ưu đãi giảm 20%.",Lacoste,Nylon,Relaxed,Checked,Shorts,unisex,teen,Pink,L,208.66,20,198,used,0,India,https://example.com/images/shorts_156.jpg,https://example.com/images/shorts_156_1.jpg;https://example.com/images/shorts_156_2.jpg,https://example.com/videos/shorts_156.mp4,2024-11-19 01:23:44,2025-01-04 01:23:44,https://images.pexels.com/photos/7202777/pexels-photo-7202777.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste Shorts Pink L
157,SKU-00157,Gucci Skirt Gray L,"Skirt thời trang female chất liệu Polyester, kiểu Relaxed, họa tiết Checked.","Sản phẩm skirt cao cấp của thương hiệu Gucci, màu Gray, size L. Chất liệu Polyester thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Checked. Xuất xứ Japan. Giá gốc $332.77 với ưu đãi giảm 10%.",Gucci,Polyester,Relaxed,Checked,Skirt,female,teen,Gray,L,332.77,10,191,new,0,Japan,https://example.com/images/skirt_157.jpg,https://example.com/images/skirt_157_1.jpg;https://example.com/images/skirt_157_2.jpg,https://example.com/videos/skirt_157.mp4,2025-01-28 14:24:16,2025-02-02 14:24:16,https://images.pexels.com/photos/6650360/pexels-photo-6650360.jpeg?auto=compress&cs=tinysrgb&h=350,Gucci Skirt Gray L
158,SKU-00158,Fila T-Shirt Brown XL,"T-Shirt thời trang male chất liệu Suede, kiểu Slim, họa tiết Plain.","Sản phẩm t-shirt cao cấp của thương hiệu Fila, màu Brown, size XL. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Plain. Xuất xứ Korea. Giá gốc $291.34 với ưu đãi giảm 0%.",Fila,Suede,Slim,Plain,T-Shirt,male,teen,Brown,XL,291.34,0,13,refurbished,1,Korea,https://example.com/images/t-shirt_158.jpg,https://example.com/images/t-shirt_158_1.jpg;https://example.com/images/t-shirt_158_2.jpg,https://example.com/videos/t-shirt_158.mp4,2024-12-07 20:37:19,2025-01-01 20:37:19,https://images.pexels.com/photos/34618172/pexels-photo-34618172.jpeg?auto=compress&cs=tinysrgb&h=350,Fila T-Shirt Brown XL
159,SKU-00159,Calvin Klein Jeans Gray L,"Jeans thời trang unisex chất liệu Nylon, kiểu Straight, họa tiết Plain.","Sản phẩm jeans cao cấp của thương hiệu Calvin Klein, màu Gray, size L. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Straight, họa tiết Plain. Xuất xứ France. Giá gốc $74.91 với ưu đãi giảm 0%.",Calvin Klein,Nylon,Straight,Plain,Jeans,unisex,adult,Gray,L,74.91,0,192,refurbished,1,France,https://example.com/images/jeans_159.jpg,https://example.com/images/jeans_159_1.jpg;https://example.com/images/jeans_159_2.jpg,https://example.com/videos/jeans_159.mp4,2025-01-10 02:11:10,2025-02-10 02:11:10,https://images.pexels.com/photos/13094187/pexels-photo-13094187.jpeg?auto=compress&cs=tinysrgb&h=350,Calvin Klein Jeans Gray L
160,SKU-00160,Converse Shirt Green XL,"Shirt thời trang unisex chất liệu Leather, kiểu Loose, họa tiết Embroidered.","Sản phẩm shirt cao cấp của thương hiệu Converse, màu Green, size XL. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Loose, họa tiết Embroidered. Xuất xứ Thailand. Giá gốc $92.55 với ưu đãi giảm 30%.",Converse,Leather,Loose,Embroidered,Shirt,unisex,adult,Green,XL,92.55,30,35,used,0,Thailand,https://example.com/images/shirt_160.jpg,https://example.com/images/shirt_160_1.jpg;https://example.com/images/shirt_160_2.jpg,https://example.com/videos/shirt_160.mp4,2025-04-17 21:55:15,2025-06-03 21:55:15,https://images.pexels.com/photos/966961/pexels-photo-966961.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Converse Shirt Green XL
161,SKU-00161,New Balance Sneakers Gray M,"Sneakers thời trang female chất liệu Silk, kiểu Slim, họa tiết Graphic.","Sản phẩm sneakers cao cấp của thương hiệu New Balance, màu Gray, size M. Chất liệu Silk thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Graphic. Xuất xứ France. Giá gốc $482.1 với ưu đãi giảm 15%.",New Balance,Silk,Slim,Graphic,Sneakers,female,teen,Gray,M,482.1,15,122,used,1,France,https://example.com/images/sneakers_161.jpg,https://example.com/images/sneakers_161_1.jpg;https://example.com/images/sneakers_161_2.jpg,https://example.com/videos/sneakers_161.mp4,2025-08-12 15:13:57,2025-08-21 15:13:57,https://images.pexels.com/photos/7814959/pexels-photo-7814959.jpeg?auto=compress&cs=tinysrgb&h=350,New Balance Sneakers Gray M
162,SKU-00162,Reebok Hat Gray L,"Hat thời trang male chất liệu Cotton, kiểu Loose, họa tiết Graphic.","Sản phẩm hat cao cấp của thương hiệu Reebok, màu Gray, size L. Chất liệu Cotton thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Graphic. Xuất xứ China. Giá gốc $55.24 với ưu đãi giảm 0%.",Reebok,Cotton,Loose,Graphic,Hat,male,kids,Gray,L,55.24,0,79,refurbished,0,China,https://example.com/images/hat_162.jpg,https://example.com/images/hat_162_1.jpg;https://example.com/images/hat_162_2.jpg,https://example.com/videos/hat_162.mp4,2025-07-14 12:46:20,2025-08-31 12:46:20,https://images.pexels.com/photos/13381986/pexels-photo-13381986.jpeg?auto=compress&cs=tinysrgb&h=350,Reebok Hat Gray L
163,SKU-00163,Burberry Shirt Red XXL,"Shirt thời trang unisex chất liệu Canvas, kiểu Relaxed, họa tiết Graphic.","Sản phẩm shirt cao cấp của thương hiệu Burberry, màu Red, size XXL. Chất liệu Canvas thoáng mát, phù hợp cho unisex. Kiểu dáng Relaxed, họa tiết Graphic. Xuất xứ Korea. Giá gốc $161.82 với ưu đãi giảm 40%.",Burberry,Canvas,Relaxed,Graphic,Shirt,unisex,kids,Red,XXL,161.82,40,93,used,0,Korea,https://example.com/images/shirt_163.jpg,https://example.com/images/shirt_163_1.jpg;https://example.com/images/shirt_163_2.jpg,https://example.com/videos/shirt_163.mp4,2025-02-28 10:11:39,2025-03-05 10:11:39,https://images.pexels.com/photos/12246169/pexels-photo-12246169.jpeg?auto=compress&cs=tinysrgb&h=350,Burberry Shirt Red XXL
164,SKU-00164,Lacoste Bag Beige S,"Bag thời trang female chất liệu Polyester, kiểu Loose, họa tiết Printed.","Sản phẩm bag cao cấp của thương hiệu Lacoste, màu Beige, size S. Chất liệu Polyester thoáng mát, phù hợp cho female. Kiểu dáng Loose, họa tiết Printed. Xuất xứ USA. Giá gốc $113.74 với ưu đãi giảm 40%.",Lacoste,Polyester,Loose,Printed,Bag,female,kids,Beige,S,113.74,40,34,refurbished,0,USA,https://example.com/images/bag_164.jpg,https://example.com/images/bag_164_1.jpg;https://example.com/images/bag_164_2.jpg,https://example.com/videos/bag_164.mp4,2025-08-18 12:19:15,2025-09-16 12:19:15,https://images.pexels.com/photos/9594145/pexels-photo-9594145.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste Bag Beige S
165,SKU-00165,Calvin Klein Skirt Red L,"Skirt thời trang male chất liệu Linen, kiểu Slim, họa tiết Striped.","Sản phẩm skirt cao cấp của thương hiệu Calvin Klein, màu Red, size L. Chất liệu Linen thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Striped. Xuất xứ Vietnam. Giá gốc $47.54 với ưu đãi giảm 20%.",Calvin Klein,Linen,Slim,Striped,Skirt,male,adult,Red,L,47.54,20,153,refurbished,0,Vietnam,https://example.com/images/skirt_165.jpg,https://example.com/images/skirt_165_1.jpg;https://example.com/images/skirt_165_2.jpg,https://example.com/videos/skirt_165.mp4,2025-08-07 22:06:04,2025-09-27 22:06:04,https://images.pexels.com/photos/27141834/pexels-photo-27141834.jpeg?auto=compress&cs=tinysrgb&h=350,Calvin Klein Skirt Red L
166,SKU-00166,Puma Shirt Gray S,"Shirt thời trang male chất liệu Nylon, kiểu Tapered, họa tiết Graphic.","Sản phẩm shirt cao cấp của thương hiệu Puma, màu Gray, size S. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Graphic. Xuất xứ Korea. Giá gốc $443.43 với ưu đãi giảm 25%.",Puma,Nylon,Tapered,Graphic,Shirt,male,teen,Gray,S,443.43,25,72,refurbished,0,Korea,https://example.com/images/shirt_166.jpg,https://example.com/images/shirt_166_1.jpg;https://example.com/images/shirt_166_2.jpg,https://example.com/videos/shirt_166.mp4,2025-09-21 01:10:57,2025-10-14 01:10:57,https://images.pexels.com/photos/5090712/pexels-photo-5090712.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Shirt Gray S
167,SKU-00167,Reebok T-Shirt Gray M,"T-Shirt thời trang unisex chất liệu Nylon, kiểu Slim, họa tiết Striped.","Sản phẩm t-shirt cao cấp của thương hiệu Reebok, màu Gray, size M. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Striped. Xuất xứ China. Giá gốc $201.99 với ưu đãi giảm 25%.",Reebok,Nylon,Slim,Striped,T-Shirt,unisex,kids,Gray,M,201.99,25,155,refurbished,1,China,https://example.com/images/t-shirt_167.jpg,https://example.com/images/t-shirt_167_1.jpg;https://example.com/images/t-shirt_167_2.jpg,https://example.com/videos/t-shirt_167.mp4,2024-11-01 16:30:40,2024-12-10 16:30:40,https://images.pexels.com/photos/34663459/pexels-photo-34663459.jpeg?auto=compress&cs=tinysrgb&h=350,Reebok T-Shirt Gray M
168,SKU-00168,Zara Hat Pink XXL,"Hat thời trang unisex chất liệu Leather, kiểu Loose, họa tiết Checked.","Sản phẩm hat cao cấp của thương hiệu Zara, màu Pink, size XXL. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Loose, họa tiết Checked. Xuất xứ China. Giá gốc $344.84 với ưu đãi giảm 50%.",Zara,Leather,Loose,Checked,Hat,unisex,adult,Pink,XXL,344.84,50,95,new,1,China,https://example.com/images/hat_168.jpg,https://example.com/images/hat_168_1.jpg;https://example.com/images/hat_168_2.jpg,https://example.com/videos/hat_168.mp4,2025-05-07 09:49:01,2025-06-06 09:49:01,https://images.pexels.com/photos/30486363/pexels-photo-30486363.jpeg?auto=compress&cs=tinysrgb&h=350,Zara Hat Pink XXL
169,SKU-00169,H&M Bag Blue XS,"Bag thời trang male chất liệu Denim, kiểu Loose, họa tiết Plain.","Sản phẩm bag cao cấp của thương hiệu H&M, màu Blue, size XS. Chất liệu Denim thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Plain. Xuất xứ Italy. Giá gốc $323.46 với ưu đãi giảm 5%.",H&M,Denim,Loose,Plain,Bag,male,teen,Blue,XS,323.46,5,41,refurbished,0,Italy,https://example.com/images/bag_169.jpg,https://example.com/images/bag_169_1.jpg;https://example.com/images/bag_169_2.jpg,https://example.com/videos/bag_169.mp4,2024-12-31 01:31:15,2025-01-17 01:31:15,https://images.pexels.com/photos/743715/pexels-photo-743715.jpeg?auto=compress&cs=tinysrgb&h=350,H&M Bag Blue XS
170,SKU-00170,Fila Dress Gray XS,"Dress thời trang male chất liệu Polyester, kiểu Straight, họa tiết Embroidered.","Sản phẩm dress cao cấp của thương hiệu Fila, màu Gray, size XS. Chất liệu Polyester thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Embroidered. Xuất xứ Italy. Giá gốc $266.09 với ưu đãi giảm 0%.",Fila,Polyester,Straight,Embroidered,Dress,male,adult,Gray,XS,266.09,0,192,refurbished,0,Italy,https://example.com/images/dress_170.jpg,https://example.com/images/dress_170_1.jpg;https://example.com/images/dress_170_2.jpg,https://example.com/videos/dress_170.mp4,2025-09-03 21:26:13,2025-10-11 21:26:13,https://images.pexels.com/photos/3422053/pexels-photo-3422053.jpeg?auto=compress&cs=tinysrgb&h=350,Fila Dress Gray XS
